"22325","Oevers","Statistics","77"
"22345","Wecker","Pol. Sci.","76"
"22396","Wodn","Biology","100"
"22417","McGuinness","Geology","55"
"22467","Dias","Finance","95"
"22532","Silverman","History","120"
"22618","Voss","Pol. Sci.","101"
"22620","Lykin","Accounting","18"
"2286","Ceze","Elec. Eng.","65"
"22912","Sendlm","Geology","63"
"23110","Sahani","Comp. Sci.","97"
"23224","Kempn","Psychology","81"
"23270","Bouras","Biology","109"
"23311","Brunet","Languages","83"
"23344","Fierro-","Math","56"
"23373","Lang","Astronomy","70"
"23392","Curutchet","Elec. Eng.","43"
"23439","Cai","English","101"
"23449","Noda","Cybernetics","94"
"23457","Shakhnovich","Accounting","48"
"23475","Cecchi","Athletics","16"
"23500","Kinney","Marketing","68"
"23506","Ã…strÃ¶m","Pol. Sci.","109"
"23525","DAgostino","Elec. Eng.","128"
"23794","Sokolov","Pol. Sci.","13"
"23934","Koizumi","English","59"
"23992","Thornton","Psychology","58"
"23994","Kalisz","Elec. Eng.","75"
"24002","Russa","Languages","14"
"24010","Brookh","Comp. Sci.","65"
"24116","Fauth","Elec. Eng.","10"
"2419","Hirakuri","Mech. Eng.","49"
"24197","Andert","Physics","98"
"24201","Juol","Pol. Sci.","17"
"2423","Giralt","Accounting","114"
"24325","Ãlvarez","Cybernetics","50"
"24374","Jo","Cybernetics","105"
"24387","Yap","History","29"
"24442","Greene","Physics","11"
"24630","Halbert","Geology","66"
"24746","Schrefl","History","4"
"24784","Jessup","Comp. Sci.","126"
"24796","Thimm","Pol. Sci.","18"
"24809","Engeldr","Psychology","23"
"24865","Tran-","Marketing","116"
"24932","Segars","Civil Eng.","78"
"2501","Leitner","Astronomy","70"
"25046","Cotterill","Finance","57"
"25068","Dickens","Civil Eng.","12"
"25077","Palomo","Cybernetics","82"
"25143","Visr","Accounting","11"
"25187","Fenwick","History","103"
"25256","Boulah","Astronomy","83"
"25331","Baker","Accounting","68"
"25362","Simmel","Psychology","117"
"25380","Vassileva","English","97"
"25468","Hunter","Comp. Sci.","49"
"25525","Moreira","Comp. Sci.","107"
"25528","Sivew","Elec. Eng.","40"
"25552","Calles","Finance","110"
"2561","Aschoff","Finance","20"
"25611","Sve","English","107"
"25718","Seyfert","Athletics","83"
"25725","Steeh","Geology","125"
"25780","Ashmi","Accounting","95"
"25785","Knezo","Athletics","66"
"259","Bertranp","Accounting","105"
"25940","Rosenkrantz","Comp. Sci.","117"
"25942","Leclercq","Mech. Eng.","23"
"26028","Birchler","Statistics","47"
"26080","Simmel","Biology","80"
"26102","Tanaka","Statistics","118"
"26147","Richter","Comp. Sci.","115"
"2629","Goldbu","Languages","4"
"26427","Ende","Finance","129"
"26473","Neru","Accounting","75"
"26494","Heers","Psychology","28"
"26619","Matsukawa","Biology","58"
"26695","Hac","Finance","104"
"26730","Veselovsky","Psychology","68"
"26802","Baber","Comp. Sci.","27"
"26881","Markin","History","110"
"27002","Veerar","Statistics","5"
"27017","Trur","Elec. Eng.","11"
"27043","Garze","Athletics","119"
"27044","Kota","Elec. Eng.","45"
"27094","Gur","Geology","120"
"27140","Fitzpatrick","Marketing","98"
"27236","Date","Astronomy","105"
"27366","Ssu","History","83"
"27430","Gonzalez","Cybernetics","75"
"27528","Probst","Biology","95"
"27556","Leitner","Astronomy","82"
"27662","Tabarr","Cybernetics","21"
"27687","YÃ¼ksel","Physics","31"
"27727","Duong","Finance","115"
"27804","Brunt","English","75"
"27898","Holloway","English","81"
"27919","Hubr","Athletics","124"
"2795","Milner","Finance","8"
"27950","YÃ¼ksel","English","74"
"27952","McQuillan","History","51"
"27956","Watzel","Psychology","53"
"28004","Savelieva","Finance","17"
"28019","Cayto","History","38"
"28128","Crick","Comp. Sci.","111"
"28133","Evano","Civil Eng.","53"
"282","Rougemont","Languages","34"
"28252","Pfister","Finance","6"
"28299","Grange","Languages","120"
"28316","Rajan","Mech. Eng.","61"
"28352","Mai","Pol. Sci.","64"
"28361","Sorensen","Physics","109"
"28409","Hirasawa","Geology","66"
"2848","Carr","Civil Eng.","121"
"28518","Catani","Cybernetics","20"
"28538","Mathur","Statistics","97"
"28738","Birkett","Civil Eng.","94"
"288","Canellas","Astronomy","95"
"28829","Reiss","Physics","113"
"28952","Kennedy","Accounting","30"
"28977","Chatterton","Psychology","73"
"28989","Albinal","Astronomy","107"
"28994","Williamson","Statistics","104"
"29002","Duxbury","History","29"
"29031","Berthold","English","85"
"29091","Ahso","Pol. Sci.","22"
"29140","Reuver","Elec. Eng.","123"
"29192","Gomez","Geology","81"
"29239","Simmel","Astronomy","107"
"29260","Verhoeven","Physics","25"
"29390","Aufr","Geology","49"
"29399","Sutter","Marketing","38"
"29435","Siddiqi","Psychology","86"
"29462","Daues","Pol. Sci.","88"
"29514","Michael","Biology","124"
"29645","Oller","History","120"
"29665","Lykin","Languages","94"
"2967","Stokic","Mech. Eng.","16"
"2970","Montes-y","History","56"
"29705","Stetson","Finance","76"
"29707","Gaspar","Statistics","68"
"29803","Beavis","Accounting","76"
"29849","Solar","Physics","90"
"29863","Harmon","Athletics","112"
"29871","Iwasa","Math","75"
"29920","Kogure","Psychology","62"
"29959","Narli","Physics","56"
"30017","Mateo","History","96"
"30021","Youseffi","History","90"
"3005","Ibrahim","Pol. Sci.","73"
"30110","Humphrey","Athletics","2"
"30124","Alfaro","Math","126"
"30161","Grude","Cybernetics","23"
"30164","Ende","Athletics","114"
"30177","Vajapeyaz","Pol. Sci.","41"
"30182","Porr","Cybernetics","71"
"30188","Ahmad","Marketing","126"
"30222","Lepp","Accounting","121"
"30252","Folkers","Geology","80"
"30289","Lanfr","History","72"
"30299","Marsh","Geology","38"
"30334","Arakawa","Physics","37"
"30341","Anse","History","58"
"3039","Brookh","Languages","47"
"30397","Dism","Civil Eng.","116"
"30474","Paniez","Athletics","55"
"30650","Chaudhuri","Languages","101"
"30723","Mali","Physics","115"
"30772","Inoue","Math","18"
"30845","Fonseca","Math","19"
"30858","Shaffer","Physics","42"
"30896","Rueda","Comp. Sci.","61"
"30943","Botha","History","65"
"30957","Beaudry","Cybernetics","38"
"31035","Arnoux","Civil Eng.","92"
"31079","Canas","Astronomy","85"
"31080","Aschoff","Athletics","88"
"31086","Zulueta","Psychology","125"
"31101","Lhomme","Astronomy","110"
"31137","Porter","Statistics","36"
"31250","Kawasaki","Athletics","31"
"31266","Kacpr","Physics","22"
"3127","Resa","Psychology","73"
"31302","Qian","Geology","110"
"31337","Graziano","Elec. Eng.","29"
"31341","Rotter","Marketing","32"
"31364","Rieger","Biology","94"
"3143","Haddad","Geology","55"
"31442","Bessou","Math","63"
"31476","OConnor","Elec. Eng.","7"
"31486","Okubo","Elec. Eng.","72"
"31516","Hassine","Elec. Eng.","49"
"31554","Fuller","Geology","102"
"31560","Neld","Languages","13"
"31624","Keuk","Geology","107"
"3163","Riera","Biology","55"
"31690","Bondi","Comp. Sci.","110"
"31761","Jame","Pol. Sci.","57"
"31820","Riahi","Athletics","51"
"31993","Ueda","Comp. Sci.","6"
"32056","Frost","Math","75"
"32065","Tapia","Math","90"
"32119","Nagashima","Elec. Eng.","12"
"32130","Bannac","Biology","56"
"32217","Argar","Math","14"
"32245","Saariluoma","Statistics","12"
"32345","Chormo","Biology","38"
"32368","Ouaz","Languages","64"
"32369","Kaleta","Psychology","34"
"32376","Nakajima","Astronomy","8"
"32385","Park","Civil Eng.","120"
"32419","Sahani","Civil Eng.","48"
"32464","Kinney","Accounting","5"
"32483","Atre","Math","114"
"32490","McCracken","Comp. Sci.","117"
"32506","Suzuki","Astronomy","86"
"32744","Robins","Finance","40"
"32772","Leventhal","English","54"
"32881","Bagato","Civil Eng.","77"
"32886","Damas","Psychology","58"
"32954","Curutchet","Languages","121"
"33094","Fakin","Accounting","69"
"33107","Liley","Civil Eng.","16"
"33201","Macias","Civil Eng.","61"
"33206","McCormack","Civil Eng.","109"
"33338","Stead","Psychology","65"
"33349","Peck","Biology","125"
"3335","Otterm","Finance","73"
"33401","Campbell","Elec. Eng.","22"
"33460","Leonard","Psychology","48"
"33546","Saguez","Pol. Sci.","53"
"336","Constantinescu","Finance","61"
"33645","Kawakami","Comp. Sci.","129"
"33651","Seike","Geology","2"
"33759","Mowbray","Psychology","44"
"33791","Wood","Civil Eng.","92"
"33817","Vagn","Geology","95"
"33837","Nicol","Psychology","37"
"33882","Borutz","Civil Eng.","3"
"34018","Asahara","Elec. Eng.","103"
"34055","Orono","Astronomy","115"
"34126","Schreitm","Accounting","14"
"34158","Mantzo","Astronomy","127"
"34170","Chan","Comp. Sci.","77"
"34195","Bosnjak","Astronomy","120"
"34197","Nestor","Languages","106"
"34236","Maalej","Math","80"
"34322","Baba","Biology","74"
"34329","Malcher","English","32"
"34331","Kacpr","Accounting","59"
"34386","Hagedorn","History","98"
"34392","Lauciu","History","20"
"34404","Fries","History","48"
"34422","Nakajima","Mech. Eng.","86"
"34502","Farr","Pol. Sci.","8"
"34542","Basile","Physics","25"
"34569","Arndt","Accounting","39"
"34770","Porter","Languages","111"
"34788","Barkov","Civil Eng.","35"
"3487","Deshpande","Languages","6"
"3493","Riser","Geology","16"
"34957","Kalogerou","Elec. Eng.","71"
"35","Glaho","History","110"
"35042","Nives","Comp. Sci.","38"
"35138","Corbac","Mech. Eng.","86"
"35175","Quimby","History","4"
"35198","Loc","Civil Eng.","87"
"35220","Shilv","History","58"
"35257","Ebou","Comp. Sci.","65"
"35293","Cao","Languages","89"
"35357","Gradino","English","34"
"35362","ONi","Statistics","53"
"3545","Peskin","Statistics","119"
"35462","Byrd","Statistics","42"
"35498","Lanfr","Accounting","78"
"35523","Yamamoto","Accounting","15"
"35588","John","Civil Eng.","31"
"35685","Usi","History","31"
"35687","Letouzey","Accounting","58"
"35721","Suppan","Math","85"
"3576","Nakanishi","Physics","97"
"35881","Ã–zel","Cybernetics","99"
"35905","Lima","Athletics","19"
"35935","ODono","Languages","3"
"36019","Quaranta","Astronomy","128"
"36052","Guerra","Elec. Eng.","59"
"36102","Szendrei","Cybernetics","109"
"36126","Fung","Astronomy","47"
"36244","Neuhold","Accounting","50"
"36263","Souza","Civil Eng.","58"
"36265","Kaupp","Physics","98"
"36303","Nair","Mech. Eng.","46"
"36379","Triebel","Comp. Sci.","115"
"36384","Sandsj","Finance","62"
"3639","Story","Statistics","73"
"3640","Karniel","Athletics","41"
"36402","Hippu","Athletics","115"
"36494","Baccou","Psychology","41"
"3651","Narayanan","Elec. Eng.","14"
"36513","Ugarte","Athletics","99"
"36657","Ching","English","51"
"36685","Fathi","Accounting","8"
"36791","Bomme","Elec. Eng.","84"
"36845","Okaf","Math","30"
"36881","Dalton","Biology","32"
"36926","Kamae","Civil Eng.","87"
"3693","Zafar","Athletics","27"
"36995","Sgot","Finance","79"
"37038","Grieng","Math","114"
"37101","Falconer","Physics","78"
"37103","Walker","Athletics","19"
"37219","Poize","Comp. Sci.","45"
"37284","Benabd","Physics","74"
"37339","Warren","Psychology","68"
"37350","Sohn","Physics","49"
"3739","Davy","History","75"
"37430","Norman","Languages","35"
"37449","Ssu","Pol. Sci.","64"
"37454","Frasinc","Biology","109"
"37521","Mes","Biology","9"
"37581","Arndt","Cybernetics","68"
"37586","Valtchev","Biology","19"
"37653","Campbell","Marketing","64"
"37715","Westbrook","Languages","53"
"37734","Kamata","Civil Eng.","68"
"37759","Signah","Cybernetics","26"
"37809","Soni","Geology","38"
"37818","Jiao","Civil Eng.","66"
"37856","Gay","Statistics","92"
"37869","Beeu","English","109"
"37946","Vrato","Finance","110"
"38013","Frolova","Marketing","29"
"38121","Zuyev","English","98"
"38271","Kosken","Cybernetics","100"
"38288","Matsuda","Mech. Eng.","107"
"3833","Hayat","Biology","53"
"38336","Sagawe","Civil Eng.","39"
"38371","Harada","Math","50"
"38476","Rzecz","Pol. Sci.","129"
"38545","Fok","English","122"
"38548","Scibili","Pol. Sci.","88"
"38555","Vogt","Elec. Eng.","55"
"38602","Torres","Cybernetics","108"
"38668","Spector","Elec. Eng.","97"
"38676","Swien","Elec. Eng.","48"
"38691","Theodores","Accounting","37"
"38696","Spadon","Comp. Sci.","118"
"38712","Kreutz","Elec. Eng.","29"
"38895","Beuthel","Biology","70"
"38899","Murphy","Marketing","30"
"38902","Xiang","Math","61"
"38973","Maglioni","Comp. Sci.","56"
"390","Alkio","Elec. Eng.","65"
"39046","Narasimhamu","Math","121"
"39114","Kerz","English","18"
"39115","Boulah","Civil Eng.","2"
"39157","Loull","Accounting","0"
"39204","Castle","Civil Eng.","27"
"39238","Kyriakopoulos","Pol. Sci.","90"
"39241","Solar","Mech. Eng.","64"
"39254","Elme","Statistics","103"
"39310","Ploski","Comp. Sci.","64"
"39394","Reinhardt","History","84"
"39472","Soper","Elec. Eng.","62"
"39514","Yean","Accounting","65"
"39520","Lui","Astronomy","43"
"39521","Holloway","Accounting","113"
"39552","Tsukamoto","Physics","72"
"39580","Macias","Psychology","128"
"39612","Androutsopoulos","Elec. Eng.","103"
"39619","Dwyer","Mech. Eng.","89"
"39657","Ryder","Astronomy","80"
"39704","Frank","Statistics","31"
"39876","Wood","Accounting","14"
"39881","Herman","Athletics","85"
"39892","Urano","Athletics","92"
"39901","Dellwo","Biology","82"
"39925","Preuss","Civil Eng.","32"
"39927","Bartels","History","62"
"39978","Drig","English","92"
"4004","Tabor","Biology","51"
"40044","Jode","Mech. Eng.","108"
"40059","Montilla","Astronomy","16"
"40080","Llam","Civil Eng.","6"
"40116","Joshi","Psychology","23"
"4015","Cole","Astronomy","32"
"40178","Greene","Mech. Eng.","93"
"40189","Holt","Comp. Sci.","104"
"40276","Konstantinides","Mech. Eng.","37"
"40303","Rudolf","Marketing","25"
"4034","Xie","Elec. Eng.","64"
"40371","Trimble","Physics","109"
"40457","Bouras","History","116"
"40481","Zettel","Civil Eng.","74"
"40558","Pacie","Finance","101"
"40677","Ponnambalam","Civil Eng.","127"
"40682","Rowe","Geology","114"
"40738","Dima","Finance","88"
"40897","Coppens","Math","58"
"40932","Rioult","Comp. Sci.","94"
"40937","Petzo","Geology","115"
"40992","Xing","Psychology","93"
"41091","Maillet","Geology","66"
"41211","Fok","Accounting","113"
"41261","Hubr","Physics","32"
"41280","Birtz","Finance","83"
"41299","Siebers","Civil Eng.","23"
"41345","Tola","Finance","17"
"41406","Dahmann","Biology","24"
"41450","McLeod","Marketing","78"
"41491","Beavis","Comp. Sci.","15"
"41596","Abeggl","Finance","51"
"41599","Meneses","Geology","40"
"41671","Valf","Geology","68"
"41674","April","Biology","46"
"41675","Wheeler","Physics","32"
"41683","Pietkiewicz","Biology","20"
"4173","Erol","Statistics","21"
"41741","Kato","Languages","94"
"41751","Kaufman","Pol. Sci.","13"
"41774","Tassel","Languages","7"
"41818","Wari","English","9"
"4182","Powals","Languages","102"
"41827","Chriso","Languages","89"
"41832","Curl","History","2"
"41890","Srivastava","Physics","15"
"41894","Ortmann","Civil Eng.","89"
"41938","Jordan","History","93"
"41965","Boden","Cybernetics","87"
"41973","Werf","Civil Eng.","115"
"41988","Gall","Languages","12"
"42019","Koch","Finance","53"
"42092","Arinb","Comp. Sci.","47"
"42096","Freib","Biology","10"
"42114","Mezzar","Cybernetics","98"
"42298","Fournier","Biology","61"
"42388","Nikut","History","87"
"4248","Wright","Finance","63"
"42556","Tsantis","Languages","43"
"42560","Amr","Pol. Sci.","80"
"42565","Hartsk","Astronomy","27"
"42625","Holland","Languages","0"
"42688","Palma","Biology","54"
"42843","Lin","Mech. Eng.","18"
"42956","Ram","Physics","60"
"42960","McGinn","Finance","95"
"42991","Kaiser","Languages","126"
"43016","Beekw","History","77"
"43032","Tanaka","Biology","84"
"43123","Shim","Geology","69"
"43130","Yong","Comp. Sci.","123"
"43211","Xylo","Astronomy","48"
"43226","Shoji","Biology","83"
"43348","Venturini","Mech. Eng.","94"
"43432","Caporali","Astronomy","77"
"4345","Resa","Languages","125"
"43495","Scher","Astronomy","111"
"435","Moskow","Languages","32"
"43505","Yoon","Statistics","118"
"4355","Cui","English","127"
"43616","Tam","Athletics","15"
"43658","Meneses","Astronomy","87"
"4383","Tallis","History","120"
"43854","Gau","Astronomy","47"
"43912","Papakir","Finance","34"
"43981","Quimby","Pol. Sci.","87"
"43989","Makarychev","Accounting","72"
"43993","Halbert","Math","113"
"44038","Chandra","Civil Eng.","11"
"44206","Gilmour","Comp. Sci.","75"
"44258","Steinmetz","Accounting","28"
"44271","Sowerby","English","108"
"44304","Cox","English","31"
"4435","Labroc","Accounting","11"
"44352","Itoh","Athletics","101"
"4438","Yoshioka","Cybernetics","110"
"4449","Gilliam","Biology","99"
"44551","Nguyen","Astronomy","119"
"44584","Agar","Geology","58"
"44703","Hsieh","Marketing","5"
"44706","Bland","English","119"
"44816","Burman","History","67"
"44836","Lanfr","Civil Eng.","75"
"44881","Harshman","Cybernetics","59"
"44985","Prieto","Biology","91"
"44998","Borrus","Civil Eng.","79"
"45002","Abraham","Psychology","109"
"4508","Cochran","English","127"
"45083","Stasko","Marketing","44"
"45200","Kitagawa","Elec. Eng.","125"
"45300","Kambayashi","Geology","67"
"45359","Zelek","Marketing","79"
"45436","Ahmadian","Psychology","101"
"45494","Matsush","Geology","105"
"45570","Hoyos","Biology","99"
"45650","Mateo","Marketing","40"
"45680","Kiltz","Cybernetics","88"
"45720","Yeoh","Physics","118"
"45770","Beekw","Elec. Eng.","97"
"45817","Herrmann","Psychology","78"
"4582","Zaniolo","Math","0"
"45826","Teng","Mech. Eng.","70"
"46035","Kamez","Biology","42"
"46066","Hirasawa","Mech. Eng.","92"
